username,text,replies,retweets,quotes,likes,url,timestamp,Merged Hashtags.1,Merged Tweet Mentions
@SaeedKhanFalahi,"#G20India
The success of G20 is not about editorials across the world but it is about the trust that the world now has on our country that we can efficiently perform any task: PM Modi while interacting with G20 functionaries at Bharat Mandapam",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705244059940630680,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
Earlier only West was discussed in helping others in calamities; India's work in overseas crises made world confident about its abilities: PM Modi",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243970857824592,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
You may have been working for years but during the G20, you would have come across different people of great calibre : PM Modi while interacting with G20 functionaries at Bharat Mandapam",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243877631013045,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
We all are workers :  PM Modi while interacting with G20 functionaries at Bharat Mandapam",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243831116140981,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
PM Modi urges Team G20 to document their experiences in organising the summit, which will help hold future events",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243787369611491,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
I have a request to make that if you all can record your experiences on a website. It will serve as guidelines for future events: PM Modi while interacting with G20 functionaries at Bharat Mandapam",0,0,0,1,https://twitter.com/SaeedKhanFalahi/status/1705243733879562520,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
We got praise from everywhere and it is because of the hardwork of all the functionaries:  PM Modi while interacting with G20 functionaries at Bharat Mandapam",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243666984620507,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
The credit for the G20 Summit's success goes to all of you (Team G20): PM Modi",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243611041001559,9/22/2023,#G20India                 ,                                     
@SaeedKhanFalahi,"#G20India
PM Modi interacted with ground level functionaries of G20Summit at Bharat Mandapam",0,0,0,0,https://twitter.com/SaeedKhanFalahi/status/1705243568087130273,9/22/2023,#G20India                 ,                                     
@MIB_India,"PM @narendramodi interacts with ground-level functionaries of #G20 Summit at #BharatMandapam.

#G20India #G20Bharat
@PMOIndia @g20org
https://https://twitter.com/i/broadcasts/1yoKMwRBBODJQ",0,5,0,15,https://twitter.com/MIB_India/status/1705214167412818305,9/22/2023,#G20 #BharatMandapam #G20India #G20Bharat              ,narendramodi PMOIndia g20org                                   
@nitin_gadkari,"Honoring Gandhi Ji's Legacy at Rajghat: Where Diversity Meets Peace!
#G20India #G20India2023 #G20SummitDelhi
@narendramodi @g20org",189,1566,34,12252,https://twitter.com/nitin_gadkari/status/1700756109999620161,9/10/2023,#G20India #G20India2023 #G20SummitDelhi               ,narendramodi g20org                                    
@Mumbai_Citizens,Canada has become New Pakistan for Godi Media & haters in BJP/RSS. But No himmat to show Lal ankh to China or expel Chinese Diplomats for occupying 4000 Sq km in Eastern Ladakah #JustinTrudeau #CanadianPappu #CanadaIndiaRelations #CanadianDiplomat #G20Bharat #G20India #Bharat,0,0,0,0,https://twitter.com/Mumbai_Citizens/status/1705239448064331836,9/22/2023,#JustinTrudeau #CanadianPappu #CanadaIndiaRelations #CanadianDiplomat #G20Bharat #G20India #Bharat           ,                                     
@MinOfCultureGoI,"Hon’ble President of Argentina H.E. @alferdez visited the 'Culture Corridor: G20 Digital Museum' at Bharat Mandapam during the #G20Summit2023 in Delhi. Here are some glimpses from his visit.

#G20India #CultureUnitesAll #G20Summit2023 #G20Culture",2,17,0,32,https://twitter.com/MinOfCultureGoI/status/1704496365454172665,9/20/2023,#G20Summit2023 #G20India #CultureUnitesAll #G20Summit2023 #G20Culture             ,alferdez                                     
@airnewsalerts,"4th #G20 Infrastructure Working Group meeting concludes in #Khajuraho
#G20India | #G20Summit | @g20org
newsonair.gov.in/News?title=…",0,3,0,9,https://twitter.com/airnewsalerts/status/1705237012759171537,9/22/2023,#G20 #Khajuraho #G20India #G20Summit              ,g20org                                     
@JagdishMakwana_,"Hon'ble PM Shri @narendramodi ji's remarks during Session-1 on 'One Earth'. #G20India
https://https://twitter.com/i/broadcasts/1YpKkgkmkQwKj",0,2,0,4,https://twitter.com/JagdishMakwana_/status/1700385897651552748,9/9/2023,#G20India                 ,narendramodi                                     
@JagdishMakwana_,"PM Shri @narendramodi ji's remarks during Session-2 on 'One Family' at Bharat Mandapam. #G20India
https://https://twitter.com/i/broadcasts/1OwxWweMagnxQ",0,4,0,5,https://twitter.com/JagdishMakwana_/status/1700448502378287538,9/9/2023,#G20India                 ,narendramodi                                     
@_DigitalIndia,"#Madhubani artist Shanti Devi, whose paintings were chosen to be exhibited at #G20India and appreciated by #PMModi, is an inspiration to all artisans in #India
Support artisans & preserve India's rich artistic heritage by buying from #Indiahandmade. 

@TexMinIndia @DigitalIndiaCrp",0,8,0,46,https://twitter.com/_DigitalIndia/status/1704841784369807849,9/21/2023,#Madhubani #G20India #PMModi #India #Indiahandmade             ,TexMinIndia DigitalIndiaCrp                                    
@Myselfkp,"What India’s G20 presidency tells us about its approach to geopolitics! 

Dr. @samirsaran writes! Must read!! 

@orfonline @wef #G20India ????  weforum.org/agenda/2023/09/w…",0,0,0,3,https://twitter.com/Myselfkp/status/1705235320793682311,9/22/2023,#G20India                 ,samirsaran orfonline wef                                   
@airnewsalerts,"Prime Minister @narendramodi says credit for the G20 Summit's success goes to all of you and people all around the world are praising this event. I urge you all to share your experience so that it can be helpful in future. 

@g20org | #G20SummitDelhi | #G20India",0,2,0,15,https://twitter.com/airnewsalerts/status/1705215691564232852,9/22/2023,#G20SummitDelhi #G20India                ,narendramodi g20org                                    
@AhlconIntlG20,"Are you ready for the most awaited event of the year for our educators?
The wait is almost over with only one day to go! Gear up with your ideas and power of eloquence! #AhlconIntlModelG20
#AhlconIntl
#vasudhaivakutumbakam #savethedate
#climatechange
#G20India
@PMOIndia
@g20org",0,3,0,5,https://twitter.com/AhlconIntlG20/status/1705111833055801742,9/22/2023,#AhlconIntlModelG20 #AhlconIntl #vasudhaivakutumbakam #savethedate #climatechange #G20India            ,PMOIndia g20org                                    
@ravikarkara,"The members of the @ChouhanShivraj Ji's  #CMYIP, are thrilled to share the G20 'Delhi Declaration' A ""Document Of Global South""
#G20India #G20India2023 #G20  @G20_Bharat
Read the full text: g20.org/content/dam/gtwenty/…
@CMYIP_ @Connect_Lokesh @youth2047 @IND2047 @ravikarkara @SinghalSailesh @AIGGPA @Sachin_Chat @amitabhk87 @HarshShringla",3,200,4,259,https://twitter.com/ravikarkara/status/1700510752845475935,9/9/2023,#CMYIP #G20India #G20India2023 #G20              ,ChouhanShivraj G20_Bharat CMYIP_ Connect_Lokesh youth2047 IND2047 ravikarkara SinghalSailesh AIGGPA Sachin_Chat amitabhk87 HarshShringla                          
@DDIndialive,"#WatchLive | PM @narendramodi addresses the ground level functionaries of #G20 in Bharat Mandapam

@g20org #G20India #G20India2023 

Link ?? vid.puffyan.us/live/NjKLDwyYmS0…",1,1,0,0,https://twitter.com/DDIndialive/status/1705215131829912024,9/22/2023,#WatchLive #G20 #G20India #G20India2023              ,narendramodi g20org                                    
@DDIndialive,"Witnessing the magnificence of #Khajuraho
#G20 Delegates at the 4th Infrastructure Working Group Meeting visited the Western Group of Temples. They were awed by the intricate carvings and sculptures of this @UNESCO World Heritage Site.  

@g20org #G20India #IWG #WorldHeritage",0,1,0,4,https://twitter.com/DDIndialive/status/1705191463301362149,9/22/2023,#Khajuraho #G20 #G20India #IWG #WorldHeritage             ,UNESCO g20org                                    
@Connect_Lokesh,"After #PBD2023 and #investmp_gis, here comes the #Think20 Sumit as part of #G20India at Bhopal. Madhya Pradesh is set to be on top across national and global space in2023. @ChouhanShivraj @Sachin_Chat @CMYPDP_MP @CMYIP_ @CMMadhyaPradesh @NITIAayog @g20org @UNICEFIndia @BMGFIndia",0,366,1,488,https://twitter.com/Connect_Lokesh/status/1614660961574727685,1/15/2023,#PBD2023 #investmp_gis #Think20 #G20India              ,ChouhanShivraj Sachin_Chat CMYPDP_MP CMYIP_ CMMadhyaPradesh NITIAayog g20org UNICEFIndia BMGFIndia                             
@republic,"#BREAKING | Prime Minister Narendra Modi addresses team G20 at Bharat Mandapam after the successful G20 Summit.

#PMModi #NarendraModi #G20India2023 #G20SummitDelhi #G20India 

WATCH #LIVE here-vid.puffyan.us/67optAPLjRg",0,3,1,23,https://twitter.com/republic/status/1705206516167458889,9/22/2023,#BREAKING #PMModi #NarendraModi #G20India2023 #G20SummitDelhi #G20India #LIVE           ,                                     
@AshaNegi_14,"Saadar Pranam Hon'ble PM Shri @narendramodi Ji ????

Great Sir ??

#G20 Successful Summit Ever. Thank you Hon'ble Prime Minister Shri @narendramodi Ji for the successful #G20Summit. ??

Jai Hind Jai Bharat ????

#G20India",0,0,0,1,https://twitter.com/AshaNegi_14/status/1705207254428139661,9/22/2023,#G20 #G20Summit #G20India               ,narendramodi narendramodi                                    
@g20org,"For a #G20, which is more inclusive and more vocal for Global South!

PM @narendramodi warmly invites President @_AfricanUnion & Comoros Azali Assoumani to join other G20 leaders as African Union becomes a permanent member of the G20.

A key outcome of #G20India.",268,3573,136,24181,https://twitter.com/g20org/status/1700385537172164699,9/9/2023,#G20 #G20India                ,narendramodi _AfricanUnion                                    
@DrDharmendra2dd,Jai Hind ???????? #G20India,0,0,0,0,https://twitter.com/DrDharmendra2dd/status/1705206509880434957,9/22/2023,#G20India                 ,                                     
@MinOfCultureGoI,"@sjmhyd presents a virtual museum themed ‘Liberation of Hyderabad Samsthan.’

Know the history of Hyderabad Liberation Struggle with the wide collection of photos, archival documents, interactive maps, newspaper clippings, 3D virtual tour etc.

#HyderabadLiberationDay #G20India",1,4,0,8,https://twitter.com/MinOfCultureGoI/status/1704834728380264526,9/21/2023,#HyderabadLiberationDay #G20India                ,sjmhyd                                     
@CBKNEWS121,"?Exclusive ??????

TRUDEAU BUSTED

Indian Drug Sniffing Dogs Stop Plane From Leaving G20 According To Sources On The Scene

[Developing

#Trudeau #G20Summit2023 #G20India #G20SummitDelhi",157,1135,112,2778,https://twitter.com/CBKNEWS121/status/1701377863771890161,9/12/2023,#Trudeau #G20Summit2023 #G20India #G20SummitDelhi              ,                                     
@OfficialInderJ,"Jai Hind ????

#G20India",0,0,0,3,https://twitter.com/OfficialInderJ/status/1705205713944093163,9/22/2023,#G20India                 ,                                     
@MinOfCultureGoI,"This special project, conceptualised by @MinOfCultureGoI for the G20 Leaders Summit 2023, is based on the theme of #VasudhaivaKutumbakam - One Earth. One Family. One Future. and is a part of  the ‘Culture Unites All’ campaign by India’s G20 Culture Working Group.

#G20India",1,0,0,0,https://twitter.com/MinOfCultureGoI/status/1705202338196246846,9/22/2023,#VasudhaivaKutumbakam #G20India                ,MinOfCultureGoI                                     
@MinOfCultureGoI,"Experiencing the Culture Corridor as explained by Smt @lilypandeya, JS, Ministry of Culture, the US Sherpa & delegates enjoyed the diverse cultural expressions of the G20 membership.

#G20India #G20Culture #CultureUnitesAll #G20Summit2023",1,0,0,0,https://twitter.com/MinOfCultureGoI/status/1705202333381267899,9/22/2023,#G20India #G20Culture #CultureUnitesAll #G20Summit2023              ,LilyPandeya                                     
@MinOfCultureGoI,"Visit forms.gle/5Dd76iT37SwfRNdf8 to register for this golden opportunity.

Last Date to apply 14th October, 2023.
Register Now!

#CultureUnitesAll #G20India #AmritMahotsav 

(2/2)",0,0,0,0,https://twitter.com/MinOfCultureGoI/status/1705199666122592444,9/22/2023,#CultureUnitesAll #G20India #AmritMahotsav               ,                                     
@MinOfCultureGoI,"To know more about India’s @g20org Culture Working Group, please visit  unesco.org/en/sustainable-de…
#CultureUnitesAll #G20India #G20Summit",1,2,0,5,https://twitter.com/MinOfCultureGoI/status/1705196008882462921,9/22/2023,#CultureUnitesAll #G20India #G20Summit               ,g20org                                     
@FinMinIndia,"On the sidelines of the 4??th Infrastructure Working Group  #IWG meeting, a roundtable discussion on 'Scaling up Private Investment in Urban Infrastructure' was organised in #Khajuraho under #G20India Presidency.

The delegates  discussed private sector perspective, while addressing the challenges and how to enable cities to mobilise private and commercial finance.

 @g20org @RBI #cities #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam",5,17,2,44,https://twitter.com/FinMinIndia/status/1704822725649555834,9/21/2023,#IWG #Khajuraho #G20India #cities #OneEarthOneFamilyOneFuture #VasudhaivaKutumbakam            ,g20org RBI                                    
@UNDP_India,"Digital solutions?? can directly benefit 70% of the #SDGs.

@UNDP is a proud knowledge partner to #DPI Working Group for #G20India, supporting countries advance their digital transformation journey.

Read more abt @UNDP's SDG Digital Acceleration Agenda?? go.undp.org/phj7.",0,1,0,0,https://twitter.com/UNDP_India/status/1705190205140164932,9/22/2023,#SDGs #DPI #G20India               ,UNDP UNDP                                    
@MinOfCultureGoI,"This special project, conceptualised by the @MinOfCultureGoI for the G20 Leaders Summit 2023, is based on the theme of #VasudhaivaKutumbakam - One Earth. One Family. One Future. and is a part of the ‘Culture Unites All’ campaign by India’s G20 Culture Working Group.

#G20India",1,0,0,1,https://twitter.com/MinOfCultureGoI/status/1705196005271196088,9/22/2023,#VasudhaivaKutumbakam #G20India                ,MinOfCultureGoI                                     
@MinOfCultureGoI,"Experiencing the Culture Corridor as explained by Smt @LilyPandeya, JS, Ministry of Culture, the Union Minister enjoyed the diverse cultural expressions of the G20 membership.  

#CultureUnitesAll #G20India #G20Summit",1,0,0,0,https://twitter.com/MinOfCultureGoI/status/1705196002809098593,9/22/2023,#CultureUnitesAll #G20India #G20Summit               ,LilyPandeya                                     
@MinOfCultureGoI,"?? Ready to put your space knowledge to the test? 

Dive into the #Chandrayaan3MahaQuiz on #MyGov for a chance to win up to 6.25 lakhs! ??

Don't miss out! Visit now: mygov.in/chandrayaan3/??

#Chandrayaan #ISROQuiz #CultureUnitesAll #G20India #AmritMahotsav",5,9,0,22,https://twitter.com/MinOfCultureGoI/status/1705103999157076252,9/22/2023,#Chandrayaan3MahaQuiz #MyGov #Chandrayaan #ISROQuiz #CultureUnitesAll #G20India #AmritMahotsav           ,                                     
@JapaninIndia,The Embassy of Japan would like to thank India for your amazing hospitality during the G20! #G20India #SareeMonday,726,3593,216,30088,https://twitter.com/JapaninIndia/status/1701230360887984258,9/11/2023,#G20India #SareeMonday                ,                                     
@NEXTIAS_Delhi,"India Stops issuing VISAS to Canadian citizens! ??
???????? ???? ???? ??????????????! ??

#Newsin60seconds #nextias #india #upsccurrentaffairs #NewsShorts #canadian #primeminister #justintrudeau #hardeepsinghnijjar #g20summit #g20india #canadavisa #indianvisa #visacancellation",0,0,0,1,https://twitter.com/NEXTIAS_Delhi/status/1705186554358927709,9/22/2023,#Newsin60seconds #nextias #india #upsccurrentaffairs #NewsShorts #canadian #primeminister #justintrudeau #hardeepsinghnijjar #g20summit #g20india #canadavisa #indianvisa #visacancellation    ,                                     
@priteshshah_,"Yesterday PM gave long lecture on G20 but those who worked on ground to enhance this event are not even paid and Bj party don't even cares also to look into it
#G20India",0,17,2,20,https://twitter.com/priteshshah_/status/1704122467651137583,9/19/2023,#G20India                 ,                                     
@IndianCERT,"Safety tip of the day: Protect yourself from KYC fraud.
#indiancert #cyberswachhtakendra #staysafeonline #cybersecurity #G20India #g20dewg #besafe #staysafe #mygov #meity #onlinefraud #cybercrime #scam #cyberalert #CSK #cybersecurityawareness",2,3,0,9,https://twitter.com/IndianCERT/status/1704893313340653819,9/21/2023,#indiancert #cyberswachhtakendra #staysafeonline #cybersecurity #G20India #g20dewg #besafe #staysafe #mygov #meity #onlinefraud #cybercrime #scam #cyberalert #CSK #cybersecurityawareness  ,                                     
@NSSRDChandigarh,"#Y20India #G20India #CleanIndia #SwachhBharat #MeriMatiMeraDesh
#NSS unit of lovely professional university Phagwara, Punjab organized Cleanliness drive under the “Swacchta hi Seva”
@ianuragthakur @NisithPramanik @YASMinistry @NITKM2021 @pankajsinghips @_NSSIndia @AmritMahotsav",0,2,0,3,https://twitter.com/NSSRDChandigarh/status/1705097925372825609,9/22/2023,#Y20India #G20India #CleanIndia #SwachhBharat #MeriMatiMeraDesh #NSS            ,ianuragthakur NisithPramanik YASMinistry NITKM2021 pankajsinghips _NSSIndia AmritMahotsav                               
@NSSRDChandigarh,"#NSS #Y20India #G20India #CleanIndia #SwachhBharat #MeriMatiMeraDesh
#NSS unit of DAV College, Jalandhar participated in Mega drive under the “Swachhhta hi seva”
@ianuragthakur @NisithPramanik @YASMinistry @NITKM2021 @pankajsinghips @_NSSIndia @AmritMahotsav",0,2,0,2,https://twitter.com/NSSRDChandigarh/status/1705099323804164272,9/22/2023,#NSS #Y20India #G20India #CleanIndia #SwachhBharat #MeriMatiMeraDesh #NSS           ,ianuragthakur NisithPramanik YASMinistry NITKM2021 pankajsinghips _NSSIndia AmritMahotsav                               
@NSSRDChandigarh,"#NSS #Y20India #G20India #CleanIndia #SwachhBharat #MeriMatiMeraDesh
#NSS unit of Kamla Nehru College for Women, Phagwada, PB  took the pledge on the theme “Swachhta hi Seva”
@ianuragthakur @NisithPramanik @YASMinistry @NITKM2021 @pankajsinghips @_NSSIndia @AmritMahotsav",0,3,0,5,https://twitter.com/NSSRDChandigarh/status/1705119757375340954,9/22/2023,#NSS #Y20India #G20India #CleanIndia #SwachhBharat #MeriMatiMeraDesh #NSS           ,ianuragthakur NisithPramanik YASMinistry NITKM2021 pankajsinghips _NSSIndia AmritMahotsav                               
@MinOfCultureGoI,"To know more about India’s @g20org Culture Working Group, please visit unesco.org/en/sustainable-de…
#G20India #CultureUnitesAll #G20Summit2023 #G20Culture",1,4,0,5,https://twitter.com/MinOfCultureGoI/status/1704864007272956196,9/21/2023,#G20India #CultureUnitesAll #G20Summit2023 #G20Culture              ,g20org                                     
@MinOfCultureGoI,"Take a look at these exciting glimpses of the Hon’ble PM of Bangladesh H.E. Sheikh Hasina witnessing the 'Culture Corridor: G20 Digital Museum' at Bharat Mandapam during the #G20Summit2023 in Delhi.

@g20org
#G20India #CultureUnitesAll #G20Summit2023 #G20Culture https://https://twitter.com/i/web/status/1704863993805132019",2,11,0,36,https://twitter.com/MinOfCultureGoI/status/1704863993805132019,9/21/2023,#G20Summit2023 #G20India #CultureUnitesAll #G20Summit2023 #G20Culture             ,g20org                                     
@MinOfCultureGoI,"The Kalpa Sutra  is a Jain text containing the biographies of the Jain Tirthankaras, notably Parshvanatha and Mahavira. It is ascribed to Bhadrabahu, which would place it in the 4th century BC. 

#SalarJungMuseum #Kalpasutra #AmritMahotsav #Jainaart #CultureUnitesAll #G20India",1,2,0,7,https://twitter.com/MinOfCultureGoI/status/1704890550426484882,9/21/2023,#SalarJungMuseum #Kalpasutra #AmritMahotsav #Jainaart #CultureUnitesAll #G20India            ,                                     
@dpradhanbjp,"Delighted to meet old friend and Minister of Investment, KSA, HE @Khalid_AlFalih on the sidelines of #G20India. 

Great conversations on further invigorating the historically close and friendly ties between India ????and ???? KSA as well as working closely in view of our shared aspirations and commitment to global prosperity.",39,359,9,1591,https://twitter.com/dpradhanbjp/status/1700837747366207983,9/10/2023,#G20India                 ,Khalid_AlFalih                                     
@dpradhanbjp,"#G20India has left behind a historic legacy of hope, harmony and inclusivity for humanity. 

The roaring success of India’s Presidency led by PM @narendramodi ji is a matter of pride for all Indians. Unanimity for ‘Planet, People, Peace & Prosperity’ is a bold reflection of PM Modi’s statesmanship and India as a lighthouse of global peace and well-being. From the ‘Konark Sun Wheel’ of Odisha to the ancient ‘Nalanda University’ in Bihar, PM Modi has put the spotlight back on India’s democratic and knowledge traditions as well as civilisational ethos to harmonise the world as #OneFamily having #OneFuture.",25,317,5,842,https://twitter.com/dpradhanbjp/status/1700785770104267094,9/10/2023,#G20India #OneFamily #OneFuture               ,narendramodi                                     
@dpradhanbjp,"Hon. PM @narendramodi ji and global leaders pay solemn tributes to Mahatma Gandhi ji at #Rajghat. 

The G20 family remains steadfast in their resolve for a harmonious, sustainable and prosperous global future.  #G20India",25,366,9,1529,https://twitter.com/dpradhanbjp/status/1700751326358229106,9/10/2023,#Rajghat #G20India                ,narendramodi                                     
@dpradhanbjp,"The adoption of the #NewDelhiLeadersDeclaration at #G20India with 100% consensus among member states is a testimony of PM @narendramodi ji’s statesmanship and success of India’s  Presidency. 

PM Modi’s call of human-centric globalisation leaving none behind and moving ahead with the spirit of #SabkaSaath has resonated with the world. India’s Presidency under the leadership of PM Modi has made the #G20 family more inclusive and strengthened India’s stature as a credible voice of the Global South.",15,278,2,792,https://twitter.com/dpradhanbjp/status/1700496440228003853,9/9/2023,#NewDelhiLeadersDeclaration #G20India #SabkaSaath #G20              ,narendramodi                                     
@dpradhanbjp,"Odisha’s magnificent culture and heritage finds a place of pride at #G20India. 

The Konark chakra is an architectural marvel illustrating the civilisational concepts of time, space, continuity and the future. 

PM @narendramodi explaining the significance of India’s heritage and knowledge traditions to @POTUS Joe Biden is truly a beautiful sight.",47,780,22,3446,https://twitter.com/dpradhanbjp/status/1700404691635433698,9/9/2023,#G20India                 ,narendramodi POTUS                                    
@dpradhanbjp,Truly espouse HE @RishiSunak’s views. These future leaders’ are the torch-bearers of a better tomorrow for our people and the planet. #G20India #OneFamily,11,273,2,694,https://twitter.com/dpradhanbjp/status/1700190052762984659,9/8/2023,#G20India #OneFamily                ,RishiSunak                                     
@dpradhanbjp,"????? ???? ???

Extend a hearty welcome to all our esteemed guests. As top global leaders converge in New Delhi, confident that India’s Presidency will usher in new paradigms in strengthening collective well-being and prosperity for all. 
#OneEarth #OneFamily #G20India",18,308,3,818,https://twitter.com/dpradhanbjp/status/1700184377555042797,9/8/2023,#OneEarth #OneFamily #G20India               ,                                     
@g20org,"Highlighting the success of #G20India!

An extract from Prime Minister @narendramodi’s address at the Special Session of Parliament. 

????",7,96,1,393,https://twitter.com/g20org/status/1704143026329727374,9/19/2023,#G20India                 ,narendramodi                                     
@NGRPresident,"DAY TWO - #G20summit #NigeriaAtG20

President Bola Tinubu @officialABAT joins other World Leaders in Rajghat, India, for a Wreath Laying Ceremony, at the Mahatma Gandhi Cremation Spot

#G20India",37,148,3,715,https://twitter.com/NGRPresident/status/1700773938882810159,9/10/2023,#G20summit #NigeriaAtG20 #G20India               ,officialABAT                                     
@SSOIndia,"Tips to #StaySafeOnline ????
Visit: staysafeonline.in
#cybersecuritytips #G20India #G20Summit #g20org
@GoI_MeitY @_DigitalIndia @g20org @mygovindia @NeGD_GoI @PMOIndia @rashtrapatibhvn @MEAIndia @JawedAshraf5 @FranceinIndia @ifiofficiel @IndiaembFrance",0,0,0,0,https://twitter.com/SSOIndia/status/1705171380713513270,9/22/2023,#StaySafeOnline #cybersecuritytips #G20India #G20Summit #g20org             ,GoI_MeitY _DigitalIndia g20org mygovindia NeGD_GoI PMOIndia rashtrapatibhvn MEAIndia JawedAshraf5 FranceinIndia ifiofficiel IndiaembFrance                          
@InfoSecAwa,"Tips to #StaySafeOnline ????
Visit: staysafeonline.in
#cybersecuritytips #G20India #G20Summit #g20org
@GoI_MeitY @_DigitalIndia @g20org @mygovindia @NeGD_GoI @MEAIndia @IndianEmbTokyo @JapaninIndia @AmbSibiGeorge",0,0,0,0,https://twitter.com/InfoSecAwa/status/1705171374539428027,9/22/2023,#StaySafeOnline #cybersecuritytips #G20India #G20Summit #g20org             ,GoI_MeitY _DigitalIndia g20org mygovindia NeGD_GoI MEAIndia IndianEmbTokyo JapaninIndia AmbSibiGeorge                             
@4Pz_in,AI is transforming advertising with amazing ads! ???? #AIinAdvertising #DigitalMarketing #G20SummitDelhi #G20India,2,3,0,2,https://twitter.com/4Pz_in/status/1699391804637159648,9/6/2023,#AIinAdvertising #DigitalMarketing #G20SummitDelhi #G20India              ,                                     
@HMOIndia,PM @narendramodi engaged in a meeting with Netherlands PM @MinPres Mark Rutte and discussed ways to enhance friendship between both nations and strengthen ties in a wide range of sectors. #G20India,40,172,4,981,https://twitter.com/HMOIndia/status/1700915575957115155,9/10/2023,#G20India                 ,narendramodi MinPres                                    
@EarnestnSoulful,"G20 INDIA

Welcome to the land of intricate sculptures, art & more!

Home to structures of ornate craftsmanship and rich history, #Khajuraho is ready to host the 4th Infrastructure Working Group Meeting and carry forward discussions under the WG. #IWG #G20India 

??? September 21-22",0,0,0,0,https://twitter.com/EarnestnSoulful/status/1705168687873831135,9/22/2023,#Khajuraho #IWG #G20India               ,                                     
@MeitYCeG,"Safety tip of the day: Protect yourself from KYC fraud.
For more updates visit :
cert-in.org.in
????-??.????
csk.gov.in
www.??????.?????.????
#indiancert #cyberswachhtakendra #staysafeonline #cybersecurity #G20India #g20dewg #besafe #staysafe #mygov #meity",0,0,0,0,https://twitter.com/MeitYCeG/status/1705167780436418567,9/22/2023,#indiancert #cyberswachhtakendra #staysafeonline #cybersecurity #G20India #g20dewg #besafe #staysafe #mygov #meity        ,                                     
@MeitYCeG,"Tips to #StaySafeOnline ????
Visit: staysafeonline.in
#cybersecuritytips #G20India #G20Summit #g20org",0,0,0,0,https://twitter.com/MeitYCeG/status/1705166552902082854,9/22/2023,#StaySafeOnline #cybersecuritytips #G20India #G20Summit #g20org             ,                                     
@MrSillySam,"Direct BTS Glimpse From G20 Summit India Where Meeting Held In Bharat Mandapam, Pragati Maidan, New Delhi ????????

Insta Link - instagram.com/reel/Cxde9mxRS…

FB Link- fb.watch/nd8fKGpoV3/?mibexti…

YT Link- vid.puffyan.us/3gxu21BycH0?si=ujqR…
#mrsillysam #g20 #G20India #comedy #viral #india #G20Summit",0,0,0,0,https://twitter.com/MrSillySam/status/1705162659426160687,9/22/2023,#mrsillysam #g20 #G20India #comedy #viral #india #G20Summit           ,                                     
@OFMUAE,Abdullah bin Zayed witnesses the launch of the Global Biofuel Alliance on the sidelines of the #G20India.,0,9,1,26,https://twitter.com/OFMUAE/status/1700579451879198800,9/10/2023,#G20India                 ,                                     
@InfoSecAwa,"""Under the Watchful Eye: The Unseen Consequences of Drone Surveillance""
#staysafeonline #cybersecurity #g20india #g20dewg #g20org #g20summit #ssoindia #meity #mygovindia #india #Quad #Chandrayaan3 #PragyanRover #VikramLander",0,0,0,2,https://twitter.com/InfoSecAwa/status/1705160051822923837,9/22/2023,#staysafeonline #cybersecurity #g20india #g20dewg #g20org #g20summit #ssoindia #meity #mygovindia #india #Quad #Chandrayaan3 #PragyanRover #VikramLander    ,                                     
@SSOIndia,"""Under the Watchful Eye: The Unseen Consequences of Drone Surveillance""
#staysafeonline #cybersecurity #g20india #g20dewg #g20org #g20summit #besafe #staysafe #ssoindia #meity #mygovindia #india #Quad #Chandrayaan3 #PragyanRover #VikramLander",0,0,0,2,https://twitter.com/SSOIndia/status/1705160051797684642,9/22/2023,#staysafeonline #cybersecurity #g20india #g20dewg #g20org #g20summit #besafe #staysafe #ssoindia #meity #mygovindia #india #Quad #Chandrayaan3 #PragyanRover #VikramLander  ,                                     
@TradeInvestNG,"“In my meetings with various Indian entrepreneurs who are already doing business in Nigeria, I’m struck by their love & passion for Nigeria, and how proud they are to be seen as champions of the investment potential of Nigeria.” —HM @DrDorisAnite hindustantimes.com/ht-insigh…
#G20India",8,28,1,96,https://twitter.com/TradeInvestNG/status/1700534886140903666,9/9/2023,#G20India                 ,DrDorisAnite                                     
